tweet_id,text,airline_sentiment
570276434763128833,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",negative
568103735827804160,@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? 😆,neutral
568917792172351488,"@United flight experiences R often frustrating, but 2day on UA5184 from CHI to WPG flight attendant April was #amazing! She's 1 of the best!",positive
570259540697948162,"@AmericanAir 
I still think American Airlines is great...I would just like to be treated better. Loyal customers first, right?",positive
567845726220357632,@VirginAmerica is that #thestarter??😁,neutral
567725820056068096,.@united nothing apparently. I've flown w/ you 4 times in last 3 weeks and 3 of those experiences (incl today) were clusterfucks.,negative
569963701987450880,😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/BBaONx9txD”,neutral
569869476453158912,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,negative
569795913788428288,"@SouthwestAir thank you for Cancelled Flighting my flight, last minute of course, to #GIS2015. I'm now missing one full day of my trip thanks to this!",negative
570300325917270018,@USAirways I cant get anyone on the phone to help with award travel.Purchased extra miles and 10 minutes Late Flightr the miles needed was raised.,negative
567763065706250240,"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers.",negative
568612181480243200,@JetBlue thank you very very much!! 💙💙,positive
568970274303045634,@USAirways experience exceptional service from Cherry at #DenverAirport.  #GreatService. #professionalism,positive
568485707993497603,"@United, #deaffriendly? Getting there. Read your review on http://t.co/2Brt0aTHaU: http://t.co/WzNp5q1M0H",neutral
570257660123193345,@AmericanAir Any reason why my 1463 flight to Chicago is boarding and I still don't have a seat assignment? Seriously?,negative
569855773951561728,@SouthwestAir Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/v4ZVUGMkJw,neutral
570181406787301378,"@AmericanAir I shared my experience several times (AA Ref#1-2990176298), but AA's response is senseless, weather was not the cause!!!",negative
569545805826166784,@united thank you,positive
567756326718431232,@USAirways then why did my whole team be able to put there carry ons under the plane,negative
570212118059995136,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,positive
568962000614658048,“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!,neutral
568491160056045568,"@SouthwestAir Don't worry, you will! :-)",neutral
568042975856619520,@JetBlue waited for 15 min then got disconnect,negative
568428224813916160,@VirginAmerica I need a receipt for a flight change. Can you send one?,neutral
569874311823036416,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,neutral
569651226280751105,@AmericanAir there is a full flight of customers sitting on the plane waiting for baggage to be loaded on AA 356 in DFW - why? 2 hour delay,negative
568050777744379904,@VirginAmerica Congrats VX on the new route! ✈️🎉,positive
568786817404817408,@united what's the point of offering a free checked bag of you lose it?,negative
569514047554453504,@SouthwestAir @AmericanAir y'all are better then @united,positive
569590191758962688,I just need a place to sleep when I land without accommodations in PLS @AmericanAir!,negative
569299401643917313,@united From the air: Another missed cnxn 2day. ATC went on strike in Belize this AM. Now family &amp; I miss cnxn in EWR. Please see my DMs.,negative
568489786081714176,@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL,positive
569683974748033026,@AmericanAir dropping the ball. Again. No catering. Plane switch. No gate attendant. 2 hours Late Flight. Really nice.,negative
567781607797305345,@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂,neutral
568214398474432512,@JetBlue the best airline in the world,positive
569223653952323584,@USAirways I called twice the recording says that it has being delivered to my apt but it is not here ?,negative
567849376925618176,@JetBlue That's great! Thank you.,positive
567846359631564800,@USAirways freaking out about the fact you are fixing the engine from Charlotte to Orlando. #longday,negative
569759259480600577,@USAirways how do I get off my plane and wait over an hour and a half to speak to someone about reFlight Booking Problems?,negative
569749896095358977,@united I am very glad I took care of own rescheduling now that UA 1580 from OGG was Cancelled Flightled. http://t.co/H3k3oWOhD1,negative
569718410944188417,@AmericanAir by far the best example of the worst company @Cowboycerrone,negative
568173585484771328,"@SouthwestAir alas, it was pretty full so we had to entertain ourselves with witty repartee ...",negative
568810539939459072,"@united Aw, thanks for the kind words. Totally makes these extra 6 hours sitting in an airport SOOOO much better.",positive
569617894666997761,"@AmericanAir redirect my flight without telling me, service is abysmal.",negative
569703041957564416,@SouthwestAir would really like my baggage from yesterday. Employees at Akron giving me a tough time.,negative
568408074161160192,@USAirways on flight # 556 delayed#connection help for flight # 561 # help via email,negative
567820210264137729,@united if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?,negative
568644260129419264,"@united here is my case id 8473573. Requested on 2/5, now it's 2/19... 7-10 days I'll get a response, BS!",negative
570270918095695872,@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.,negative
570038882294607873,@AmericanAir Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?,negative
570258822297579520,@VirginAmerica will you be making BOS&gt;LAS non stop permanently anytime soon?,neutral
568286497796812800,"@united  4348 soon going to have more wait time for a gate, in empty MSP airport than it was in flight  50 min and still counting...",negative
568529886920335360,@JetBlue Do your TrueBlue pages not work on Chrome or Safari? I keep getting blank pages when I lick on the TrueBlue tab on your site.,negative
568908474601639936,"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",negative
569945501166133248,"@USAirways US 728 Wait, now a gate opened. Back we go. (Good, maybe we can get off.)",neutral
568640385117003776,"@united I have a LH return business ticket from Den to Fra.If I fly domestic with you,bag can be checked through to Fra,no need to claim?",neutral
569706336268611584,"@united-rebooked to OMA - 180 miles from my destination. Spotty customer service. I get staff stressors but come on, this is your business.",negative
567875594785923072,@united free hotel doesn't make up for such poor customer service and disregard,negative
569392880911036416,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",negative
568421124201017345,@SouthwestAir  do you know where my plane is coming from?  I'm on SW flight 4464 from RSW to MKE,neutral
570062116096331776,@SouthwestAir Do you know the reason flight #336 from Dallas to Midland was diverted to Lubbock? Was suppose to be direct to Midland.,neutral
569827206928715776,"That's not the case.. They sent me a email with a link, I'll show you.. @USAirways http://t.co/hb799CCo0t",neutral
569679871707783168,@united @FernHeinig18 your delay is due to your own making. We have now been back to the gate multiple times. Maybe take accountability,negative
569837686367744000,"@AmericanAir Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",negative
569811013786312704,@united really 1st flt frm IAD 2 IAH is - Late Flight &amp; -going via Nashville? #inconvenience. Downgraded but not on ticket,negative
569516852805808129,@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.,negative
569813752268374016,"@united basically, I need to leave from Hawaii Late Flight evening (midnight) and get back to Philly Late Flight Monday night. Most trips get me in Tues",neutral
